Unnamed: 0,text,label
80114," Though fact-based movies are often guilty of bending truth to improve a story, Finding Steve McQueen goes in the other direction, downplaying strange-but-true elements that might have helped its saggy narrative.",0
250592," As you'd expect, Meyers handles the material with assurance and charm, and there's fun to be had in the odd-couple dynamic at her film's heart.",1
160655," Molly's Game is a prime showcase for one of Hollywood's most versatile actresses, but the film as a whole doesn't live up to Chastain's fiery performance. A lot is said, but very little sticks with you after the end credits roll.",0
89969," Like other Ozon movies, it feels lifeless and freeze-dried -- in the end, it's more about its own ideas than it is about actual characters.",0
127060," Strives for a sensitively crafted story through the prism of adolescent angst, and the bittersweet vibe of raucous inmates taking over the asylum - when not engaging in lunatic breakfast burrito wars - that is not so bad either. ",1
229382," LaBruce doesn't have a way out of ""The Misandrists,"" but time with these bizarre characters is compelling, and his directorial interests aren't diluted.",1
214488, Aimed at viewers young enough still to need day care.,0
189397," Cuaron is an auteur in his own right, and as such puts his stamp on his own life's story. But in doing so, he never picks the stamp up, too often letting shots linger far longer than they are interesting.",0
82724," [Has] a heavier and more distinct feel that most caper films, but like a lot of recent movies, it tries to disguise its thin story with uselessly convoluted plotting.",1
87807, I never thought a movie with this pedigree would remind me of 'Dawson's Creek.',0
85109, The film is perhaps too even-handedly in love with the sisterhood it portrays.,0
134841," The original Sinister was a passable chiller, but the sequel feels more like a vague attempt to continue a lucrative franchise than to create anything truly compelling or spooky. ",0
50671," Alex Cross is coarse, punishing, and, in all the ways that matter, conscienceless ...",0
1197, A quaint labor of love blinkered by fidelity to an outdated text.,0
141548," Philosophically sound, dramatically absorbing, highly entertaining and highly instructive, 'Half Nelson' is hands down one of the best films of the year.",1
136135, A winning piece of work filled with love for the movies of the 1960s.,1
237985, so faithful it borders on bland,0
211543, Mila Kunis is one of the most underrated actresses today. She's so funny. ,1
126974," The most forceful moments amount to wordless transmissions of pain or longing across dinner tables or supermarket counters. Tuned in to Kuma's wavelength, we feel privileged to pick them up.",1
131989," Surreal chronicle of an amusing historical anecdote, revealing a bizarre moment at the summit.",1
58094," Modestly budgeted but professional, this film has some imaginative visuals and a strong cast.",1
135112," It doesn't help that Kunis and McKinnon share zero chemistry, thus sucking the air out of each scene in which they're supposed to be bonding.",0
34823," It's a spirited rom-com with 3 strong leads who can do any number of brilliant comedic turns in their sleep. Or in their kitchens. Or in an assortment of beds, where the fun truly heats up.",1
229968," Heroic, well done, a must-see",1
184643, Considerably less grounded in any kind of recognizable reality than the first chapter.,0
41854," A fascinating, thought-provoking film.",1
61366, There are a lot of great ideas struggling to find their way out of this misshapen hulk of a film.,0
34472, The film is also grimly compelling on a dramatic level as an account of a family struggling desperately for survival.,1
158365, A notable cast - and noble intentions - can't elevate what is a very ordinary film.,0
117188," Brandon Routh strikes memorable iconic poses, but his Man of Steel lacks personality. ... Similarly, Kate Bosworth's Lois Lane is D.O.A.",0
212140," It could have been funnier and some of the sheep penis jokes could have been circumcised, but there is an appealing cumulative effect to the nonsense",1
129929," Streep may be a hot Oscar favourite but you need more than a star turn to make a good movie, and The Iron Lady isn't likely to please anyone in Britain.",0
139843, Bartkowiak's latest interchangeable pieces of wood (with range nearly as impressive) are Jet Li and DMX.,0
131249," The balance between true-crime cable soap and the darker, richer layers of Franco's performance never quite adds up.",0
103804," The odd juvenile chuckle that results from this may sustain you, but in terms of originality and heart this business trip fails to seal the deal.",0
99872," A two-hour marathon of deceit, murder and mayhem with absolutely no point or interest.",0
93043," Blitz is lost here, flailing with terrible scenes, trying to make something meaningful stick with stillborn material and a dead-eyed cast. ",0
40598," The Wrestler shows that, in both movies and wrestling, the line between reality and play-acting may be less clear than we assume.",1
91166," Director Crystal Moselle stands back from her subjects, allowing them to do most of the talking. Her camera is remarkably non-judgmental, especially given how easily it could have become a ""look at the freak show"" sort of film.",1
251004," Brilliantly written, superbly acted and achingly funny, this is a terrifically entertaining musical that will have you grinning from ear to ear throughout.",1
225476," ""Them"" seems to fill in pieces that may have been better left unfilled, leaving no mystery in the film except in what the filmmaker decides to withhold from us.",0
